"UID","Price_Change","Percent_Change","Product_ID","Full_Name","Category","Item","Retailer","Shelf_Price","Offer_Price_per_unit","Price_per_unit","Size","Unit","Date"
"026224 Waitrose Duchy Organic Raspberries (125g)",0,0,"026224","Waitrose Duchy Organic Raspberries (125g)","Raspberries","Waitrose Duchy Organic Raspberries ","Ocado",3,NA,24,"125g","Kg",2019-01-21
"371451 Waitrose 1 Speciality Raspberries (150g)",0,0,"371451","Waitrose 1 Speciality Raspberries (150g)","Raspberries","Waitrose 1 Speciality Raspberries ","Ocado",3,NA,20,"150g","Kg",2019-01-21
"089266 Sainsbury's Raspberries (150g)",0,0,"089266","Sainsbury's Raspberries (150g)","Raspberries","Sainsbury's Raspberries ","Sainsburys",2,NA,13.33,"150g","Kg",2019-01-21
"050193 Sainsbury's Organic Raspberries (125g)",0,0,"050193","Sainsbury's Organic Raspberries (125g)","Raspberries","Sainsbury's Organic Raspberries ","Sainsburys",2.5,NA,20,"125g","Kg",2019-01-21
"078778 Sainsbury's Taste the Difference British Raspberries (150g)",0,0,"078778","Sainsbury's Taste the Difference British Raspberries (150g)","Raspberries","Sainsbury's Taste the Difference British Raspberries ","Sainsburys",2.5,NA,16.67,"150g","Kg",2019-01-21
"023931 Tesco Raspberries (150g)",0,0,"023931","Tesco Raspberries (150g)","Raspberries","Tesco Raspberries ","Tesco",2,NA,13.33,"150g","Kg",2019-01-21
"203995 Tesco Raspberries (250g)",0,0,"203995","Tesco Raspberries (250g)","Raspberries","Tesco Raspberries ","Tesco",3,NA,12,"250g","Kg",2019-01-21
"090914 ASDA Grower's Selection Strawberries (400g)",0,0,"090914","ASDA Grower's Selection Strawberries (400g)","Strawberries","ASDA Grower's Selection Strawberries ","ASDA",2.99,NA,6.25,"400g","Kg",2019-01-21
"322750 ASDA Grower's Selection Strawberries (227g)",0,0,"322750","ASDA Grower's Selection Strawberries (227g)","Strawberries","ASDA Grower's Selection Strawberries ","ASDA",1.89,NA,6.56,"227g","Kg",2019-01-21
"NA Iceland 50% Extra Free Strawberries (227g)",NA,NA,"NA","Iceland 50% Extra Free Strawberries (227g)","Strawberries","Iceland 50% Extra Free Strawberries ","Iceland",2,NA,8.81,"227g","Kg",2019-01-21
"469167 Oaklands Strawberries (400g)",0,0,"469167","Oaklands Strawberries (400g)","Strawberries","Oaklands Strawberries ","Lidl",2.39,NA,5.98,"400g","Kg",2019-01-21
"454732 Oaklands Strawberries (250g)",0,0,"454732","Oaklands Strawberries (250g)","Strawberries","Oaklands Strawberries ","Lidl",1.53,NA,6.12,"250g","Kg",2019-01-21
"NA Morrisons Strawberries (227g)",0,0,"NA","Morrisons Strawberries (227g)","Strawberries","Morrisons Strawberries ","Morrisons",2,NA,8.81,"227g","Kg",2019-01-21
"521118 Morrisons Wonky Strawberries (227g)",0,0,"521118","Morrisons Wonky Strawberries (227g)","Strawberries","Morrisons Wonky Strawberries ","Morrisons",1,NA,4.41,"227g","Kg",2019-01-21
"172510 Morrisons Strawberries (400g)",0,0,"172510","Morrisons Strawberries (400g)","Strawberries","Morrisons Strawberries ","Morrisons",2.94,NA,7.35,"400g","Kg",2019-01-21
"NA Morrisons The Best Strawberries (227g)",NA,NA,"NA","Morrisons The Best Strawberries (227g)","Strawberries","Morrisons The Best Strawberries ","Morrisons",3,NA,11.01,"227g","Kg",2019-01-21
"378960 Ocado Strawberries (300g)",0,0,"378960","Ocado Strawberries (300g)","Strawberries","Ocado Strawberries ","Ocado",1.99,NA,6.63,"300g","Kg",2019-01-21
"542282 Waitrose Strawberries (275g)",0,0,"542282","Waitrose Strawberries (275g)","Strawberries","Waitrose Strawberries ","Ocado",3,NA,10.91,"275g","Kg",2019-01-21
"513227 Waitrose Duchy Organic Strawberries (300g)",NA,NA,"513227","Waitrose Duchy Organic Strawberries (300g)","Strawberries","Waitrose Duchy Organic Strawberries ","Ocado",3.2,NA,10.67,"300g","Kg",2019-01-21
"NA BerryWorld Strawberries (250g)",0,0,"NA","BerryWorld Strawberries (250g)","Strawberries","BerryWorld Strawberries ","Ocado",3,10,12,"250g","Kg",2019-01-21
"161296 Sainsbury's Strawberries (227g)",0,0,"161296","Sainsbury's Strawberries (227g)","Strawberries","Sainsbury's Strawberries ","Sainsburys",1.8,NA,7.93,"227g","Kg",2019-01-21
"209892 Sainsbury's Taste the Difference Strawberries (300g)",0,0,"209892","Sainsbury's Taste the Difference Strawberries (300g)","Strawberries","Sainsbury's Taste the Difference Strawberries ","Sainsburys",3,NA,10,"300g","Kg",2019-01-21
"023932 Tesco Strawberries (227g)",0,0,"023932","Tesco Strawberries (227g)","Strawberries","Tesco Strawberries ","Tesco",2,NA,8.81,"227g","Kg",2019-01-21
"428020 Tesco Rosedene Farms Strawberries (227g)",0,0,"428020","Tesco Rosedene Farms Strawberries (227g)","Strawberries","Tesco Rosedene Farms Strawberries ","Tesco",1.65,NA,7.27,"227g","Kg",2019-01-21
"479800 ASDA Farm Stores Salad Tomatoes (6)",0,0,"479800","ASDA Farm Stores Salad Tomatoes (6)","Tomatoes","ASDA Farm Stores Salad Tomatoes ","ASDA",0.67,NA,0.112,"6","Each",2019-01-21
"027418 ASDA Grower's Selection Salad Tomatoes (750g)",0,0,"027418","ASDA Grower's Selection Salad Tomatoes (750g)","Tomatoes","ASDA Grower's Selection Salad Tomatoes ","ASDA",1.15,NA,1.53,"750g","Kg",2019-01-21
"475877 ASDA Farm Stores Cherry Tomatoes (250g)",0,0,"475877","ASDA Farm Stores Cherry Tomatoes (250g)","Tomatoes","ASDA Farm Stores Cherry Tomatoes ","ASDA",0.54,NA,2.16,"250g","Kg",2019-01-21
"479807 ASDA Grower's Selection Cherry Tomatoes (325g)",0.05,0.0666666666666667,"479807","ASDA Grower's Selection Cherry Tomatoes (325g)","Tomatoes","ASDA Grower's Selection Cherry Tomatoes ","ASDA",0.8,NA,2.46,"325g","Kg",2019-01-21
"413436 ASDA Grower's Selection Baby Plum Tomatoes (325g)",0,0,"413436","ASDA Grower's Selection Baby Plum Tomatoes (325g)","Tomatoes","ASDA Grower's Selection Baby Plum Tomatoes ","ASDA",1,NA,3.08,"325g","Kg",2019-01-21
"050751 ASDA Extra Special Sweet Aromatico Cherry Tomatoes on the Vine (220g)",0,0,"050751","ASDA Extra Special Sweet Aromatico Cherry Tomatoes on the Vine (220g)","Tomatoes","ASDA Extra Special Sweet Aromatico Cherry Tomatoes on the Vine ","ASDA",1.35,5.68,6.14,"220g","Kg",2019-01-21
"479790 ASDA Beef Tomato",0,0,"479790","ASDA Beef Tomato","Tomatoes","ASDA Beef Tomato","ASDA",0.5,NA,0.5,"1","Each",2019-01-21
"481398 ASDA Vine Ripened Tomatoes",0,0,"481398","ASDA Vine Ripened Tomatoes","Tomatoes","ASDA Vine Ripened Tomatoes","ASDA",1.1,NA,1.1,"1","Each",2019-01-21
"027444 ASDA Organic Grower's Selection Vine Tomatoes",0,0,"027444","ASDA Organic Grower's Selection Vine Tomatoes","Tomatoes","ASDA Organic Grower's Selection Vine Tomatoes","ASDA",1.6,NA,1.6,"1","Each",2019-01-21
"027420 ASDA Extra Special Vine Ripened Tomatoes (4)",0,0,"027420","ASDA Extra Special Vine Ripened Tomatoes (4)","Tomatoes","ASDA Extra Special Vine Ripened Tomatoes ","ASDA",1.35,0.313,0.338,"4","Each",2019-01-21
"340612 ASDA Grower's Selection Cherry on the Vine Tomatoes (225g)",0,0,"340612","ASDA Grower's Selection Cherry on the Vine Tomatoes (225g)","Tomatoes","ASDA Grower's Selection Cherry on the Vine Tomatoes ","ASDA",1,NA,4.44,"225g","Kg",2019-01-21
"417651 ASDA Extra Special Sweet Aromatico Tomatoes (420g)",0,0,"417651","ASDA Extra Special Sweet Aromatico Tomatoes (420g)","Tomatoes","ASDA Extra Special Sweet Aromatico Tomatoes ","ASDA",2,NA,4.76,"420g","Kg",2019-01-21
"234150 ASDA Extra Special Baby Plum Tomatoes (220g)",0,0,"234150","ASDA Extra Special Baby Plum Tomatoes (220g)","Tomatoes","ASDA Extra Special Baby Plum Tomatoes ","ASDA",1.35,5.68,6.14,"220g","Kg",2019-01-21
"430705 ASDA Extra Special Petite Plum Tomatoes on the Vine (180g)",0,0,"430705","ASDA Extra Special Petite Plum Tomatoes on the Vine (180g)","Tomatoes","ASDA Extra Special Petite Plum Tomatoes on the Vine ","ASDA",1.35,6.94,7.5,"180g","Kg",2019-01-21
"543054 ASDA Grower's Selection Organic Vine Ripened Cherry Tomatoes (200g)",0,0,"543054","ASDA Grower's Selection Organic Vine Ripened Cherry Tomatoes (200g)","Tomatoes","ASDA Grower's Selection Organic Vine Ripened Cherry Tomatoes ","ASDA",1.6,NA,8,"200g","Kg",2019-01-21
"381601 Iceland Salad Tomatoes (6)",0,0,"381601","Iceland Salad Tomatoes (6)","Tomatoes","Iceland Salad Tomatoes ","Iceland",0.69,NA,0.115,"6","Each",2019-01-21
"419369 Iceland Vine Tomatoes (500g)",0,0,"419369","Iceland Vine Tomatoes (500g)","Tomatoes","Iceland Vine Tomatoes ","Iceland",1.29,NA,2.58,"500g","Kg",2019-01-21
"416421 Iceland Baby Plum Tomatoes (340g)",0,0,"416421","Iceland Baby Plum Tomatoes (340g)","Tomatoes","Iceland Baby Plum Tomatoes ","Iceland",1,NA,2.94,"340g","Kg",2019-01-21
"NA Iceland Cherry Tomatoes (330g)",0,0,"NA","Iceland Cherry Tomatoes (330g)","Tomatoes","Iceland Cherry Tomatoes ","Iceland",1,NA,3.03,"330g","Kg",2019-01-21
"515225 Cherry Tomatoes (350g)",0,0,"515225","Cherry Tomatoes (350g)","Tomatoes","Cherry Tomatoes ","Lidl",0.75,NA,2.14,"350g","Kg",2019-01-21
"467308 Baby Plum Tomatoes (250g)",0,0,"467308","Baby Plum Tomatoes (250g)","Tomatoes","Baby Plum Tomatoes ","Lidl",0.68,NA,2.72,"250g","Kg",2019-01-21
"467323 Lidl Vine Tomatoes by Weight (100g)",0,0,"467323","Lidl Vine Tomatoes by Weight (100g)","Tomatoes","Lidl Vine Tomatoes by Weight ","Lidl",0.192,NA,1.92,"100g","Kg",2019-01-21
"NA Lidl Tomatoes (1Kg)",0,0,"NA","Lidl Tomatoes (1Kg)","Tomatoes","Lidl Tomatoes ","Lidl",1.49,NA,1.49,"1Kg","Kg",2019-01-21
"524867 Scarlet Tomatoes (250g)",0,0,"524867","Scarlet Tomatoes (250g)","Tomatoes","Scarlet Tomatoes ","Lidl",1.49,NA,5.96,"250g","Kg",2019-01-21
"NA Marvellous Tomatoes (300g)",0,0,"NA","Marvellous Tomatoes (300g)","Tomatoes","Marvellous Tomatoes ","Lidl",1.89,NA,6.3,"300g","Kg",2019-01-21
"503971 Sunstream Vine Tomatoes (250g)",0,0,"503971","Sunstream Vine Tomatoes (250g)","Tomatoes","Sunstream Vine Tomatoes ","Lidl",1.75,NA,7,"250g","Kg",2019-01-21
"NA Organic Cherry Tomatoes (250g)",0,0,"NA","Organic Cherry Tomatoes (250g)","Tomatoes","Organic Cherry Tomatoes ","Lidl",0.89,NA,3.56,"250g","Kg",2019-01-21
"463707 Oaklands Snack Tomatoes (250g)",0,0,"463707","Oaklands Snack Tomatoes (250g)","Tomatoes","Oaklands Snack Tomatoes ","Lidl",1.29,NA,5.16,"250g","Kg",2019-01-21
"483188 Oaklands Organic Vine Tomatoes (500g)",0,0,"483188","Oaklands Organic Vine Tomatoes (500g)","Tomatoes","Oaklands Organic Vine Tomatoes ","Lidl",1.6,NA,3.2,"500g","Kg",2019-01-21
"171963 Morrisons Salad Tomatoes (6)",0,0,"171963","Morrisons Salad Tomatoes (6)","Tomatoes","Morrisons Salad Tomatoes ","Morrisons",0.72,NA,0.12,"6","Each",2019-01-21
"171889 Morrisons Cherry Tomatoes (420g)",0,0,"171889","Morrisons Cherry Tomatoes (420g)","Tomatoes","Morrisons Cherry Tomatoes ","Morrisons",1,NA,2.38,"420g","Kg",2019-01-21
"312123 Morrisons Vine Ripened Tomatoes (5)",0,0,"312123","Morrisons Vine Ripened Tomatoes (5)","Tomatoes","Morrisons Vine Ripened Tomatoes ","Morrisons",1.37,NA,0.274,"5","Each",2019-01-21
"416534 Morrisons Salad Tomatoes (750g)",0,0,"416534","Morrisons Salad Tomatoes (750g)","Tomatoes","Morrisons Salad Tomatoes ","Morrisons",1.25,NA,1.67,"750g","Kg",2019-01-21
"359503 Morrisons Baby Plum Tomatoes (250g)",0,0,"359503","Morrisons Baby Plum Tomatoes (250g)","Tomatoes","Morrisons Baby Plum Tomatoes ","Morrisons",1,NA,4,"250g","Kg",2019-01-21
"478145 Morrisons The Best Classic Mix Tomatoes (250g)",0,0,"478145","Morrisons The Best Classic Mix Tomatoes (250g)","Tomatoes","Morrisons The Best Classic Mix Tomatoes ","Morrisons",1.5,NA,6,"250g","Kg",2019-01-21
"280570 Morrisons Vine Ripened Tomatoes (7)",0,0,"280570","Morrisons Vine Ripened Tomatoes (7)","Tomatoes","Morrisons Vine Ripened Tomatoes ","Morrisons",1.15,NA,0.164,"7","Each",2019-01-21
"313925 Morrisons Organic Salad Tomatoes (4)",0,0,"313925","Morrisons Organic Salad Tomatoes (4)","Tomatoes","Morrisons Organic Salad Tomatoes ","Morrisons",1,NA,0.25,"4","Each",2019-01-21
"456953 Morrisons Hand Selected Beef Tomatoes (2)",0,0,"456953","Morrisons Hand Selected Beef Tomatoes (2)","Tomatoes","Morrisons Hand Selected Beef Tomatoes ","Morrisons",1.6,NA,0.8,"2","Each",2019-01-21
"478146 Morrisons The Best Large Vine Tomatoes (420g)",0,0,"478146","Morrisons The Best Large Vine Tomatoes (420g)","Tomatoes","Morrisons The Best Large Vine Tomatoes ","Morrisons",1.5,NA,3.57,"420g","Kg",2019-01-21
"214541 Morrisons Vine Ripened Cherry Tomatoes (225g)",0,0,"214541","Morrisons Vine Ripened Cherry Tomatoes (225g)","Tomatoes","Morrisons Vine Ripened Cherry Tomatoes ","Morrisons",1.25,NA,5.56,"225g","Kg",2019-01-21
"280564 Morrisons The Best Piccolo Tomatoes on the Vine (220g)",0,0,"280564","Morrisons The Best Piccolo Tomatoes on the Vine (220g)","Tomatoes","Morrisons The Best Piccolo Tomatoes on the Vine ","Morrisons",1.5,NA,6.82,"220g","Kg",2019-01-21
"530563 Morrisons Organic Baby Tomato Mix (250g)",0,0,"530563","Morrisons Organic Baby Tomato Mix (250g)","Tomatoes","Morrisons Organic Baby Tomato Mix ","Morrisons",1.25,NA,5,"250g","Kg",2019-01-21
"312122 Morrisons Organic Cherry Vine Tomatoes (200g)",0,0,"312122","Morrisons Organic Cherry Vine Tomatoes (200g)","Tomatoes","Morrisons Organic Cherry Vine Tomatoes ","Morrisons",1.6,NA,8,"200g","Kg",2019-01-21
"NA Morrisons Organic Vine Cocktail Tomatoes (400g)",0,0,"NA","Morrisons Organic Vine Cocktail Tomatoes (400g)","Tomatoes","Morrisons Organic Vine Cocktail Tomatoes ","Morrisons",1.8,NA,4.5,"400g","Kg",2019-01-21
"545138 Morrisons The Best Exotique Vine Tomatoes (220g)",NA,NA,"545138","Morrisons The Best Exotique Vine Tomatoes (220g)","Tomatoes","Morrisons The Best Exotique Vine Tomatoes ","Morrisons",1.5,NA,6.82,"220g","Kg",2019-01-21
"542926 The Tomato Stall Isle of Wight Winter Cherry on the Vine Tomatoes (250g)",0,0,"542926","The Tomato Stall Isle of Wight Winter Cherry on the Vine Tomatoes (250g)","Tomatoes","The Tomato Stall Isle of Wight Winter Cherry on the Vine Tomatoes ","Ocado",2.49,NA,9.96,"250g","Kg",2019-01-21
"219976 Ocado Tomatoes (6)",0,0,"219976","Ocado Tomatoes (6)","Tomatoes","Ocado Tomatoes ","Ocado",0.69,NA,0.115,"6","Each",2019-01-21
"219981 Ocado Cherry Tomatoes (600g)",0,0,"219981","Ocado Cherry Tomatoes (600g)","Tomatoes","Ocado Cherry Tomatoes ","Ocado",1.73,NA,2.88,"600g","Kg",2019-01-21
"258237 Waitrose Vine Tomatoes (270g)",0,0,"258237","Waitrose Vine Tomatoes (270g)","Tomatoes","Waitrose Vine Tomatoes ","Ocado",1.8,NA,6.67,"270g","Kg",2019-01-21
"042883 Essential Waitrose Cherry Tomatoes (500g)",0,0,"042883","Essential Waitrose Cherry Tomatoes (500g)","Tomatoes","Essential Waitrose Cherry Tomatoes ","Ocado",1.45,NA,2.9,"500g","Kg",2019-01-21
"079653 Essential Waitrose Cherry Tomatoes (250g)",0,0,"079653","Essential Waitrose Cherry Tomatoes (250g)","Tomatoes","Essential Waitrose Cherry Tomatoes ","Ocado",0.75,NA,3,"250g","Kg",2019-01-21
"046908 Essential Waitrose Plum Tomatoes (500g)",0,0,"046908","Essential Waitrose Plum Tomatoes (500g)","Tomatoes","Essential Waitrose Plum Tomatoes ","Ocado",1.3,NA,2.6,"500g","Kg",2019-01-21
"250161 Waitrose Classic Vine Tomatoes (450g)",0,0,"250161","Waitrose Classic Vine Tomatoes (450g)","Tomatoes","Waitrose Classic Vine Tomatoes ","Ocado",2,NA,4.44,"450g","Kg",2019-01-21
"219989 Ocado Baby Plum Tomatoes (500g)",0,0,"219989","Ocado Baby Plum Tomatoes (500g)","Tomatoes","Ocado Baby Plum Tomatoes ","Ocado",1.54,NA,3.08,"500g","Kg",2019-01-21
"219977 Ocado Baby Plum Tomatoes (350g)",0,0,"219977","Ocado Baby Plum Tomatoes (350g)","Tomatoes","Ocado Baby Plum Tomatoes ","Ocado",1.08,NA,3.09,"350g","Kg",2019-01-21
"332861 Waitrose Limited Selection Small Tomatoes (1Kg)",0,0,"332861","Waitrose Limited Selection Small Tomatoes (1Kg)","Tomatoes","Waitrose Limited Selection Small Tomatoes ","Ocado",3.5,NA,3.5,"1Kg","Kg",2019-01-21
"042882 Waitrose Cherry Vine Tomatoes (270g)",0,0,"042882","Waitrose Cherry Vine Tomatoes (270g)","Tomatoes","Waitrose Cherry Vine Tomatoes ","Ocado",2.2,NA,8.15,"270g","Kg",2019-01-21
"442663 Ocado Gold Large Vine Tomatoes (400g)",0,0,"442663","Ocado Gold Large Vine Tomatoes (400g)","Tomatoes","Ocado Gold Large Vine Tomatoes ","Ocado",1.7,NA,4.25,"400g","Kg",2019-01-21
"119903 Ocado Large Vine Tomatoes (4)",0,0,"119903","Ocado Large Vine Tomatoes (4)","Tomatoes","Ocado Large Vine Tomatoes ","Ocado",1.25,NA,0.313,"4","Each",2019-01-21
"027964 Essential Waitrose Slicing Tomatoes (2)",0,0,"027964","Essential Waitrose Slicing Tomatoes (2)","Tomatoes","Essential Waitrose Slicing Tomatoes ","Ocado",1.8,0.625,0.9,"2","Each",2019-01-21
"076248 Waitrose Baby Plum Tomatoes (400g)",0,0,"076248","Waitrose Baby Plum Tomatoes (400g)","Tomatoes","Waitrose Baby Plum Tomatoes ","Ocado",3,NA,7.5,"400g","Kg",2019-01-21
"267435 Waitrose Baby Plum Tomatoes (275g)",0,0,"267435","Waitrose Baby Plum Tomatoes (275g)","Tomatoes","Waitrose Baby Plum Tomatoes ","Ocado",2.1,NA,7.64,"275g","Kg",2019-01-21
"042874 Waitrose Duchy Organic Cherry Tomatoes (250g)",0,0,"042874","Waitrose Duchy Organic Cherry Tomatoes (250g)","Tomatoes","Waitrose Duchy Organic Cherry Tomatoes ","Ocado",1.49,NA,5.96,"250g","Kg",2019-01-21
"046903 Waitrose 1 Red Choice Tomatoes (300g)",0,0,"046903","Waitrose 1 Red Choice Tomatoes (300g)","Tomatoes","Waitrose 1 Red Choice Tomatoes ","Ocado",2.6,NA,6.93,"300g","Kg",2019-01-21
"442665 Ocado Gold Mixed Baby Plum Tomatoes (250g)",0,0,"442665","Ocado Gold Mixed Baby Plum Tomatoes (250g)","Tomatoes","Ocado Gold Mixed Baby Plum Tomatoes ","Ocado",1.5,NA,6,"250g","Kg",2019-01-21
"442661 Ocado Gold Baby Plum Tomatoes (250g)",0,0,"442661","Ocado Gold Baby Plum Tomatoes (250g)","Tomatoes","Ocado Gold Baby Plum Tomatoes ","Ocado",1.5,NA,6,"250g","Kg",2019-01-21
"247918 Waitrose Duchy Organic Large Vine Tomatoes (425g)",0,0,"247918","Waitrose Duchy Organic Large Vine Tomatoes (425g)","Tomatoes","Waitrose Duchy Organic Large Vine Tomatoes ","Ocado",2.7,NA,6.35,"425g","Kg",2019-01-21
"286832 Waitrose 1 Golden Baby Plum Tomatoes (225g)",0,0,"286832","Waitrose 1 Golden Baby Plum Tomatoes (225g)","Tomatoes","Waitrose 1 Golden Baby Plum Tomatoes ","Ocado",2,NA,8.89,"225g","Kg",2019-01-21
"387064 Waitrose 1 San Marzano Tomatoes (400g)",0,0,"387064","Waitrose 1 San Marzano Tomatoes (400g)","Tomatoes","Waitrose 1 San Marzano Tomatoes ","Ocado",1.9,NA,4.75,"400g","Kg",2019-01-21
"060756 Waitrose Duchy Organic Vine Tomatoes (250g)",0,0,"060756","Waitrose Duchy Organic Vine Tomatoes (250g)","Tomatoes","Waitrose Duchy Organic Vine Tomatoes ","Ocado",2.3,NA,9.2,"250g","Kg",2019-01-21
"284337 Waitrose Duchy Organic Baby Plum Tomatoes (225g)",0,0,"284337","Waitrose Duchy Organic Baby Plum Tomatoes (225g)","Tomatoes","Waitrose Duchy Organic Baby Plum Tomatoes ","Ocado",2.1,NA,9.33,"225g","Kg",2019-01-21
"248574 Waitrose Duchy Organic Vine Cherry Tomatoes (200g)",0,0,"248574","Waitrose Duchy Organic Vine Cherry Tomatoes (200g)","Tomatoes","Waitrose Duchy Organic Vine Cherry Tomatoes ","Ocado",2.5,NA,12.5,"200g","Kg",2019-01-21
"219991 Ocado Cherry Vine Tomatoes (800g)",0,0,"219991","Ocado Cherry Vine Tomatoes (800g)","Tomatoes","Ocado Cherry Vine Tomatoes ","Ocado",5.86,NA,7.33,"800g","Kg",2019-01-21
"448508 Natoora Sicilian Datterini Tomatoes (200g)",0,0,"448508","Natoora Sicilian Datterini Tomatoes (200g)","Tomatoes","Natoora Sicilian Datterini Tomatoes ","Ocado",2.49,NA,12.45,"200g","Kg",2019-01-21
"046894 Waitrose Duchy Organic English Capri Tomatoes (225g)",0,0,"046894","Waitrose Duchy Organic English Capri Tomatoes (225g)","Tomatoes","Waitrose Duchy Organic English Capri Tomatoes ","Ocado",2.4,NA,10.67,"225g","Kg",2019-01-21
"386212 Wholegood Organic Vine Tomatoes (450g)",0,0,"386212","Wholegood Organic Vine Tomatoes (450g)","Tomatoes","Wholegood Organic Vine Tomatoes ","Ocado",2.9,5.16,6.44,"450g","Kg",2019-01-21
"NA Natoora Mixed Heritage Tomato (200g)",0,0,"NA","Natoora Mixed Heritage Tomato (200g)","Tomatoes","Natoora Mixed Heritage Tomato ","Ocado",2.99,NA,14.95,"200g","Kg",2019-01-21
"431049 Natoora Sicilian Cherry Vine Tomatoes (350g)",0,0,"431049","Natoora Sicilian Cherry Vine Tomatoes (350g)","Tomatoes","Natoora Sicilian Cherry Vine Tomatoes ","Ocado",3.59,NA,10.26,"350g","Kg",2019-01-21
"516732 Waitrose Pome dei Moro Tomatoes (225g)",0,0,"516732","Waitrose Pome dei Moro Tomatoes (225g)","Tomatoes","Waitrose Pome dei Moro Tomatoes ","Ocado",2,NA,8.89,"225g","Kg",2019-01-21
"382657 Natoora Black Iberico Tomatoes (300g)",0,0,"382657","Natoora Black Iberico Tomatoes (300g)","Tomatoes","Natoora Black Iberico Tomatoes ","Ocado",4.49,NA,11.97,"300g","Kg",2019-01-21
"425005 Natoora Winter Raf Tomatoes (300g)",0,0,"425005","Natoora Winter Raf Tomatoes (300g)","Tomatoes","Natoora Winter Raf Tomatoes ","Ocado",5.99,NA,16.97,"300g","Kg",2019-01-21
"239867 Natoora Seasonal Tomato Selection (600g)",0,0,"239867","Natoora Seasonal Tomato Selection (600g)","Tomatoes","Natoora Seasonal Tomato Selection ","Ocado",5.99,NA,9.15,"600g","Kg",2019-01-21
"298239 Natoora Sicilian Tomato Duo (350g)",0,0,"298239","Natoora Sicilian Tomato Duo (350g)","Tomatoes","Natoora Sicilian Tomato Duo ","Ocado",3.99,NA,9.97,"350g","Kg",2019-01-21
"309557 Natoora Sicilian Datterini Vine Tomatoes (350g)",0,0,"309557","Natoora Sicilian Datterini Vine Tomatoes (350g)","Tomatoes","Natoora Sicilian Datterini Vine Tomatoes ","Ocado",3.99,NA,9.97,"350g","Kg",2019-01-21
"446762 Natoora Sicilian Cherry Vine Tomatoes (220g)",0,0,"446762","Natoora Sicilian Cherry Vine Tomatoes (220g)","Tomatoes","Natoora Sicilian Cherry Vine Tomatoes ","Ocado",2.39,NA,10.86,"220g","Kg",2019-01-21
"435088 Wholegood Organic Mixed Cherry Tomatoes (200g)",0,0,"435088","Wholegood Organic Mixed Cherry Tomatoes (200g)","Tomatoes","Wholegood Organic Mixed Cherry Tomatoes ","Ocado",3.1,NA,15.5,"200g","Kg",2019-01-21
"105845 Sainsbury's Cherry Tomatoes (335g)",0,0,"105845","Sainsbury's Cherry Tomatoes (335g)","Tomatoes","Sainsbury's Cherry Tomatoes ","Sainsburys",0.85,NA,2.54,"335g","Kg",2019-01-21
